คลื่นไส้	kʰ l ɯː n 2 . s a j 2
คลุก	kʰ l u k̚ 3
คลุกเคล้า	kʰ l u k 3 . kʰ l a w 3
คลุม	kʰ l u m
คลุมเครือ	kʰ l u m . kʰ l ɯ a̯
คล่อง	kʰ l ɔ ŋ 2
คล่องตัว	kʰ l ɔː ŋ 2 . t uː a
คล้อง	kʰ l ɔː ŋ 3
คล้าย	kʰ l aː j 3
คล้ายคลึง	kʰ l aː j 3 . kʰ l ɯ ŋ
คล้ำ	kʰ l a m 3
ควง	kʰ u a̯ ŋ
ควบ	kʰ u a̯ p̚ 2
ควบกล้ำ	kʰ uː a p 2 . k l a m 2
ควบคุม	kʰ u a̯ p̚ 2 . kʰ u m
ควบคู่	kʰ uː a p 2 . kʰ uː 2
ควบคู่กันไป	kʰ uː a p 2 . kʰ uː 2 . k a n . p a j
ควบแน่น	kʰ u a̯ p̚ 2 . n ɛ n 2
ควย	kʰ u a̯ j
ควร	kʰ u a̯ n
ควรจะ	kʰ uː a n . c a 1
ควรจะเป็น	kʰ uː a n . c a 1 . p e n
ควอ	kʰ w ɔː
ควอทซ์	kʰ a 3 . w ɔː t 2
ควัก	kʰ w a k̚ 3
ควักกะปิ	kʰ w a k̚ 3 . k a 1 . p i ʔ 1
ควักเนื้อ	kʰ w a k̚ 3 . n ɯ a̯ 3
ควัน	kʰ w a n
ควันพิษ	kʰ w a n . pʰ i t 3
ควันหลง	kʰ w a n . l o ŋ 4
ควาญ	kʰ w aː n
ควาญช้าง	kʰ w aː n . t͡ɕʰ aː ŋ 3
ควาน	kʰ w aː n
ความ	kʰ w aː m
ความกดดัน	kʰ w aː m . k o t̚ 1 . d a n
ความกดอากาศ	kʰ w aː m . k o t̚ 1 . ʔ aː . k aː t̚ 1
ความกระทบกระเทือน	kʰ w aː m . k r a 1 . tʰ o p 3 . k r a 1 . tʰ ɯː a n
ความกระหาย	kʰ w aː m . k r a 1 . h aː j 4
ความกลัว	kʰ w aː m . k l u a̯
ความกล้า	kʰ w aː m . k l aː 2
ความกล้าหาญ	kʰ w aː m . k l aː 2 . h aː n 4
ความกำกวม	kʰ w aː m . k a m . k uː a m
ความก้าวหน้า	kʰ w aː m . k aː w 2 . n aː 2
ความขม	kʰ w aː m . kʰ o m 4
ความขัดแย้ง	kʰ w aː m . kʰ a t̚ 1 . j ɛː ŋ 3
ความขาว	kʰ w aː m . kʰ aː w 4
ความขี้ขลาด	kʰ w aː m . kʰ iː 2 . kʰ l aː t̚ 1
ความคงทน	kʰ w aː m . kʰ o ŋ . tʰ o n
ความคม	kʰ w aː m . kʰ o m
ความคลาด	kʰ w aː m . kʰ l aː t̚ 2
ความคลาดเคลื่อน	kʰ w aː m . kʰ l aː t 2 . kʰ l ɯː a n 2
ความคาดหมาย	kʰ w aː m . kʰ aː t̚ 2 . m aː j 4
ความคิด	kʰ w aː m . kʰ i t̚ 3
ความคิดสร้างสรรค์	kʰ w aː m . kʰ i t̚ 3 . s aː ŋ 2 . s a n 4
ความคิดเห็น	kʰ w aː m . kʰ i t̚ 3 . h e n 4
ความคืบหน้า	kʰ w aː m . kʰ ɯː p 2 . n aː 2
ความคุ้นเคย	kʰ w aː m . kʰ u n 3 . kʰ ɤː j
ความงาม	kʰ w aː m . ŋ aː m
ความง่วง	kʰ w aː m . ŋ u a̯ ŋ 2
ความจงใจ	kʰ w aː m . t͡ɕ o ŋ . t͡ɕ a j
ความจน	kʰ w aː m . t͡ɕ o n
ความจริง	kʰ w aː m . t͡ɕ i ŋ
ความจำ	kʰ w aː m . t͡ɕ a m
ความจำเป็น	kʰ w aː m . c a m . p e n
ความจำเสื่อม	kʰ w aː m . c a m . s ɯː a m 1
ความจุ	kʰ w aː m . t͡ɕ u ʔ 1
ความชอบ	kʰ w aː m . t͡ɕʰ ɔː p̚ 2
ความชอบธรรม	kʰ w aː m . t͡ɕʰ ɔː p̚ 2 . tʰ a m
ความชั่วช้า	kʰ w aː m . t͡ɕʰ u a̯ 2 . t͡ɕʰ aː 3
ความชำนาญ	kʰ w aː m . c a m . n aː n
ความชื้น	kʰ w aː m . t͡ɕʰ ɯː n 3
ความช่วยเหลือ	kʰ w aː m . t͡ɕʰ u a̯ j 2 . l ɯ a̯ 4
ความซ้ำซ้อน	kʰ w aː m . s a m 3 . s ɔː n 3
ความดัง	kʰ w aː m . d a ŋ
ความดัน	kʰ w aː m . d a n
ความดันโลหิต	kʰ w aː m . d a n . l oː . h i t̚ 1
ความดี	kʰ w aː m . d iː
ความตกลง	kʰ w aː m . t o k̚ 1 . l o ŋ
ความตาย	kʰ w aː m . t aː j
ความตื่นตัว	kʰ w aː m . t ɯː n 1 . t uː a
ความต่อเนื่อง	kʰ w aː m . t ɔː 1 . n ɯ a̯ ŋ 2
ความต่าง	kʰ w aː m . t aː ŋ 1
ความต่ำ	kʰ w aː m . t a m 1
ความต้องการ	kʰ w aː m . t ɔ ŋ 2 . k aː n
ความต้านทาน	kʰ w aː m . t aː n 2 . tʰ aː n
ความถี่	kʰ w aː m . tʰ iː 1
ความถี่วิทยุ	kʰ w aː m . tʰ iː 1 . w i t 3 . tʰ a 3 . j u 3
ความถูกต้อง	kʰ w aː m . tʰ uː k̚ 1 . t ɔ ŋ 2
ความถ่วง	kʰ w aː m . tʰ u a̯ ŋ 1
ความถ่วงจำเพาะ	kʰ w aː m . tʰ u a̯ ŋ 1 . t͡ɕ a m . pʰ ɔ ʔ 3
ความทรงจำ	kʰ w aː m . s o ŋ . t͡ɕ a m
ความทุกข์	kʰ w aː m . tʰ u k̚ 3
ความนิยม	kʰ w aː m . n i 3 . j o m
ความน่าจะเป็น	kʰ w aː m . n aː 2 . t͡ɕ a 1 . p e n
ความบริสุทธิ์	kʰ w aː m . b ɔː . r i 3 . s u t̚ 1
ความประพฤติ	kʰ w aː m . p r a 1 . pʰ r ɯ t̚ 3
ความปรารถนา	kʰ w aː m . p r aː t̚ 1 . tʰ a 1 . n aː 4
ความปลอดภัย	kʰ w aː m . p l ɔː t̚ 1 . pʰ a j
ความผิด	kʰ w aː m . pʰ i t̚ 1
ความผิดปกติ	kʰ w aː m . pʰ i t 1 . p o k 1 . k a 1 . t i 1
ความผิดพลาด	kʰ w aː m . pʰ i t̚ 1 . pʰ l aː t̚ 2
ความผิดหวัง	kʰ w aː m . pʰ i t̚ 1 . w a ŋ 4
ความผูกพัน	kʰ w aː m . pʰ uː k̚ 1 . pʰ a n
ความฝัน	kʰ w aː m . f a n 4
ความพยายาม	kʰ w aː m . pʰ a 3 . j aː . j aː m
ความพร้อม	kʰ w aː m . pʰ r ɔː m 3
ความพอใจ	kʰ w aː m . pʰ ɔː . t͡ɕ a j
ความมั่นคง	kʰ w aː m . m a n 2 . kʰ o ŋ
ความมั่นใจ	kʰ w aː m . m a n 2 . t͡ɕ a j
ความมืด	kʰ w aː m . m ɯː t̚ 2
ความยาวคลื่น	kʰ w aː m . j aː w . kʰ l ɯː n 2
ความยินดี	kʰ w aː m . j i n . d iː
ความยืดหยุ่น	kʰ w aː m . j ɯː t̚ 2 . j u n 1
ความยุติธรรม	kʰ w aː m . j u t̚ 3 . t i 1 . tʰ a m
ความยุ่งยาก	kʰ w aː m . j u ŋ 2 . j aː k 2
ความรวย	kʰ w aː m . r u a̯ j
ความระมัดระวัง	kʰ w aː m . r a 3 . m a t 3 . r a 3 . w a ŋ
ความรัก	kʰ w aː m . r a k̚ 3
ความรักชาติ	kʰ w aː m . r a k̚ 3 . t͡ɕʰ aː t̚ 2
ความรับผิดชอบ	kʰ w aː m . r a p̚ 3 . pʰ i t̚ 1 . t͡ɕʰ ɔː p̚ 2
ความราบรื่น	kʰ w aː m . r aː p 2 . r ɯː n 2
ความริษยา	kʰ w aː m . r i t̚ 3 . s a 1 . j aː 4
ความรุนแรง	kʰ w aː m . r u n . r ɛː ŋ
ความรู้	kʰ w aː m . r uː 3
ความรู้สึก	kʰ w aː m . r uː 3 . s ɯ k̚ 1
ความร่วมมือ	kʰ w aː m . r u a̯ m 2 . m ɯː
ความร้อน	kʰ w aː m . r ɔː n 3
ความร้อนรน	kʰ w aː m . r ɔː n 3 . r o n
ความร้ายแรง	kʰ w aː m . r aː j 3 . r ɛː ŋ
ความละอาย	kʰ w aː m . l a 3 . ʔ aː j
ความลับ	kʰ w aː m . l a p̚ 3
ความลี้ลับ	kʰ w aː m . l iː 3 . l a p̚ 3
ความลึก	kʰ w aː m . l ɯ k̚ 3
ความลึกซึ้ง	kʰ w aː m . l ɯ k 3 . s ɯ ŋ 3
ความลึกลับ	kʰ w aː m . l ɯ k̚ 3 . l a p̚ 3
ความล่มจม	kʰ w aː m . l o m 2 . t͡ɕ o m
ความวัวไม่ทันหาย ความควายเข้ามาแทรก	kʰ w aː m . w u a̯ . m a j 2 . tʰ a n . h aː j 4 . kʰ w aː m . kʰ w aː j . kʰ a w 2 . m aː . s ɛː k̚ 2
ความวิบัติ	kʰ w aː m . w i 3 . b a t̚ 1
ความศรัทธา	kʰ w aː m . s a t̚ 1 . tʰ aː
ความสนใจ	kʰ w aː m . s o n 4 . t͡ɕ a j
ความสมบูรณ์	kʰ w aː m . s o m 4 . b uː n
ความสมเหตุสมผล	kʰ w aː m . s o m 4 . h eː t̚ 1 . s o m 4 . pʰ o n 4
ความสม่ำเสมอ	kʰ w aː m . s a 1 . m a m 1 . s a 1 . m ɤː 4
ความสว่าง	kʰ w aː m . s a 1 . w aː ŋ 1
ความสะดวก	kʰ w aː m . s a 1 . d u a̯ k̚ 1
ความสะอาด	kʰ w aː m . s a 1 . ʔ aː t̚ 1
ความสะเทือน	kʰ w aː m . s a 1 . tʰ ɯː a n
ความสัตย์	kʰ w aː m . s a t̚ 1
ความสัมพันธ์	kʰ w aː m . s a m 4 . pʰ a n
ความสามัคคี	kʰ w aː m . s aː 4 . m a k̚ 3 . kʰ iː
ความสามารถ	kʰ w aː m . s aː 4 . m aː t̚ 2
ความสำคัญ	kʰ w aː m . s a m 4 . kʰ a n
ความสำเร็จ	kʰ w aː m . s a m 4 . r e t̚ 3
ความสุข	kʰ w aː m . s u k̚ 1
ความสุภาพ	kʰ w aː m . s u 1 . pʰ aː p̚ 2
ความสูง	kʰ w aː m . s uː ŋ 4
ความหนาแน่น	kʰ w aː m . n aː 4 . n ɛ n 2
ความหนืด	kʰ w aː m . n ɯː t̚ 1
ความหมาย	kʰ w aː m . m aː j 4
ความหยิ่ง	kʰ w aː m . j i ŋ 1
ความหลัง	kʰ w aː m . l a ŋ 4
ความหลากหลาย	kʰ w aː m . l aː k̚ 1 . l aː j 4
ความหวัง	kʰ w aː m . w a ŋ 4
ความหวั่นไหว	kʰ w aː m . h w a n 1 . w a j 4
ความหวาน	kʰ w aː m . w aː n 4
ความอดทน	kʰ w aː m . ʔ o t̚ 1 . tʰ o n
ความอนุเคราะห์	kʰ w aː m . ʔ a 1 . n u 3 . kʰ r ɔ 3
ความอัปยศ	kʰ w aː m . ʔ a p̚ 1 . p a 1 . j o t̚ 3
ความอำมหิต	kʰ w aː m . ʔ a m . m a 3 . h i t̚ 1
ความอิจฉา	kʰ w aː m . ʔ i t̚ 1 . t͡ɕʰ aː 4
ความอ้วน	kʰ w aː m . ʔ u a̯ n 2
ความเกรงใจ	kʰ w aː m . k r eː ŋ . t͡ɕ a j
ความเข้าใจ	kʰ w aː m . kʰ a w 2 . t͡ɕ a j
ความเครียด	kʰ w aː m . kʰ r i a̯ t̚ 2
ความเค็ม	kʰ w aː m . kʰ e m
ความเค้น	kʰ w aː m . kʰ e n 3
ความเจริญ	kʰ w aː m . t͡ɕ a 1 . r ɤː n
ความเจ็บ	kʰ w aː m . t͡ɕ e p̚ 1
ความเฉื่อย	kʰ w aː m . t͡ɕʰ ɯ a̯ j 1
ความเชื่อ	kʰ w aː m . t͡ɕʰ ɯ a̯ 2
ความเชื่อมั่น	kʰ w aː m . c ɯː a 2 . m a n 2
ความเที่ยงตรง	kʰ w aː m . tʰ iː a ŋ 2 . t r o ŋ
ความเท่	kʰ w aː m . tʰ eː 2
ความเท่าเทียม	kʰ w aː m . tʰ a w 2 . tʰ i a̯ m
ความเป็นกลาง	kʰ w aː m . p e n . k l aː ŋ
ความเป็นจริง	kʰ w aː m . p e n . t͡ɕ i ŋ
ความเป็นธรรม	kʰ w aː m . p e n . tʰ a m
ความเป็นผู้นำ	kʰ w aː m . p e n . pʰ uː 2 . n a m
ความเป็นมา	kʰ w aː m . p e n . m aː
ความเป็นส่วนตัว	kʰ w aː m . p e n . s u a̯ n 1 . t u a̯
ความเป็นอยู่	kʰ w aː m . p e n . j uː 1
ความเป็นอิสระ	kʰ w aː m . p e n . ʔ i t 1 . s a 1 . r a 1
ความเป็นเจ้าของ	kʰ w aː m . p e n . c aː w 2 . kʰ ɔː ŋ 4
ความเป็นไปได้	kʰ w aː m . p e n . p a j . d a j 2
ความเมื่อยล้า	kʰ w aː m . m ɯː a j 2 . l aː 3
ความเร็ว	kʰ w aː m . r e w
ความเร่ง	kʰ w aː m . r e ŋ 2
ความเวทนา	kʰ w aː m . w eː t̚ 2 . tʰ a 3 . n aː
ความเศร้า	kʰ w aː m . s a w 2
ความเสถียร	kʰ w aː m . s a 1 . tʰ iː a n 4
ความเสียหาย	kʰ w aː m . s iː a 4 . h aː j 4
ความเสี่ยง	kʰ w aː m . s i a̯ ŋ 1
ความเหงา	kʰ w aː m . ŋ a w 4
ความเหมาะสม	kʰ w aː m . m ɔ 1 . s o m 4
ความเหมือน	kʰ w aː m . m ɯː a n 4
ความเหลื่อมล้ำ	kʰ w aː m . l ɯ a̯ m 1 . l a m 3
ความเหี้ยมโหด	kʰ w aː m . h i a̯ m 2 . h oː t̚ 1
ความเห็น	kʰ w aː m . h e n 4
ความเอื้อเฟื้อ	kʰ w aː m . ʔ ɯː a 2 . f ɯː a 3
ความแข็ง	kʰ w aː m . kʰ ɛ ŋ 4
ความแข็งแรง	kʰ w aː m . kʰ ɛ ŋ 4 . r ɛː ŋ
ความแค้น	kʰ w aː m . kʰ ɛː n 3
ความแตกต่าง	kʰ w aː m . t ɛː k 1 . t aː ŋ 1
ความแน่นอน	kʰ w aː m . n ɛː 2 . n ɔː n
ความแน่วแน่	kʰ w aː m . n ɛː w 2 . n ɛː 2
ความแม่นยำ	kʰ w aː m . m ɛ n 2 . j a m
ความโน้มถ่วง	kʰ w aː m . n oː m 3 . tʰ u a̯ ŋ 1
ความโลภ	kʰ w aː m . l oː p̚ 2
ความโหดเหี้ยม	kʰ w aː m . h oː t̚ 1 . h i a̯ m 2
ความใคร่	kʰ w aː m . kʰ r a j 2
ความใน	kʰ w aː m . n a j
ควาย	kʰ w aː j
ควายเหล็ก	kʰ w aː j . l e k̚ 1
ควิเบก	kʰ w i 3 . b eː k̚ 1
ควีน	kʰ w iː n
คว่ำ	kʰ w a m 2
คว่ำบาตร	kʰ w a m 2 . b aː t̚ 1
คว้า	kʰ w aː 3
คว้าง	kʰ w aː ŋ 3
คว้าน	kʰ w aː n 3
คหบดี	kʰ a 3 . h a 1 . b ɔː . d iː
คอ	kʰ ɔː
คอก	kʰ ɔː k̚ 2
คอคอด	kʰ ɔː . kʰ ɔː t̚ 2
คองโก	kʰ ɔ ŋ . k oː 2
คอจีน	kʰ ɔː . t͡ɕ iː n
คอซอง	kʰ ɔː . s ɔː ŋ
คอด	kʰ ɔː t̚ 2
คอน	kʰ ɔː n
คอนกรีต	kʰ ɔ n . k r iː t̚ 1
คอนดักเตอร์	kʰ ɔː n . d a k 1 . t ɤː 2
คอนเนตทิคัต	kʰ ɔ n . n e t̚ 3 . tʰ i 3 . kʰ a t̚ 3
คอนเสิร์ต	kʰ ɔː n . s ɤː t̚ 1
คอนโทรลเลอร์	kʰ ɔː n . tʰ r oː n . l ɤː
คอปเปอร์	kʰ ɔː p 2 . p ɤː
คอม	kʰ ɔ m
คอมพิวเตอร์	kʰ ɔ m . pʰ i w . t ɤː 2
คอมพิวเตอร์ส่วนบุคคล	kʰ ɔː m . pʰ i w . t ɤː 2 . s uː a n 1 . b u k 1 . kʰ o n
คอมมิวนิสต์	kʰ ɔ m . m i w . n i t̚ 3
คอมเพรสเซอร์	kʰ ɔː m . pʰ r eː t 2 . s ɤː 2
คอย	kʰ ɔː j
คอร์	kʰ ɔː
คอร์ด	kʰ ɔː t̚ 1
คอร์รัปชัน	kʰ ɔː . r a p̚ 3 . t͡ɕʰ a n 2
คอร์รัปชั่น	kʰ ɔː . r a p̚ 3 . t͡ɕʰ a n 2
คอลลาเจน	kʰ ɔː l . l aː . t͡ɕ e n 1
คอลัมน์	kʰ ɔː . l a m 2
คอสตาริกา	kʰ ɔ s 3 . t aː . r i 3 . k aː 2
คอสเพลย์	kʰ ɔː s 3 . pʰ l eː
คอหอย	kʰ ɔː . h ɔ j 4
คอห่าน	kʰ ɔː . h aː n 1
คอัฟ	kʰ a 3 . ʔ a p 1
คอเต่า	kʰ ɔː . t a w 1
คอแข็ง	kʰ ɔː . kʰ ɛ ŋ 4
คอโมโรส	kʰ ɔː . m oː . r oː s 3
คะนอง	kʰ a 3 . n ɔː ŋ
คะน้า	kʰ a 3 . n aː 3
คะมำ	kʰ a 3 . m a m
คะแนน	kʰ a 3 . n ɛː n
คัด	kʰ a t̚ 3
คัดค้าน	kʰ a t̚ 3 . kʰ aː n 3
คัดลอก	kʰ a t̚ 3 . l ɔː k̚ 2
คัดเลือก	kʰ a t 3 . l ɯː a k 2
คัดแยก	kʰ a t 3 . j ɛː k 2
คัน	kʰ a n
คันจิ	kʰ a n . t͡ɕ i ʔ 1
คันถธุระ	kʰ a n . tʰ a 1 . tʰ u 3 . r a ʔ 3
คันธะ	kʰ a n . tʰ a ʔ 3
คันเบ็ด	kʰ a n . b e t̚ 1
คันเร่ง	kʰ a n . r e ŋ 2
คับ	kʰ a p̚ 3
คับที่อยู่ได้คับใจอยู่ยาก	kʰ a p̚ 3 . tʰ iː 2 . j uː 1 . d aː j 2 . kʰ a p̚ 3 . t͡ɕ a j . j uː 1 . j aː k̚ 2
คัมภีร์	kʰ a m . pʰ iː
คัล	kʰ a n
คั่ง	kʰ a ŋ 2
คั่น	kʰ a n 2
คั่ว	kʰ u a̯ 2
คั้น	kʰ a n 3
คา	kʰ aː
คาง	kʰ aː ŋ
คางคก	kʰ aː ŋ . kʰ o k̚ 3
คางคกขึ้นวอ	kʰ aː ŋ . kʰ o k̚ 3 . kʰ ɯ n 2 . w ɔː
คางทูม	kʰ aː ŋ . tʰ uː m
คาซัคสถาน	kʰ aː . s a k̚ 3 . s a 1 . tʰ aː n 4
คาด	kʰ aː t̚ 2
คาดคะเน	kʰ aː t 2 . kʰ a 3 . n eː
คาดหมาย	kʰ aː t̚ 2 . m aː j 4
คาดหวัง	kʰ aː t̚ 2 . w a ŋ 4
คาถา	kʰ aː . tʰ aː 4
คาทอลิก	kʰ aː . tʰ ɔː . l i k̚ 1
คาน	kʰ aː n
คานหาม	kʰ aː n . h aː m 4
คาบ	kʰ aː p̚ 2
คาบสมุทร	kʰ aː p̚ 2 . s a 1 . m u t̚ 1
คามวาสี	kʰ aː . m a 3 . w aː . s iː 4
คาย	kʰ aː j
คายกคณะ	kʰ aː . j a 3 . k a 1 . kʰ a 3 . n a ʔ 3
คารม	kʰ aː . r o m
คารวะ	kʰ aː . r a 3 . w a ʔ 3
คาราเต้	kʰ aː . r aː . t eː 2
คาราเมล	kʰ aː . r aː . m eː l
คาราโอเกะ	kʰ aː . r aː . ʔ oː . k e ʔ 1
คาร์	kʰ aː
คาร์บอน	kʰ aː . b ɔ n 2
คาร์บอนไดออกไซด์	kʰ aː . b ɔː n . d a j . ʔ ɔː k 1 . s a j
คาร์บอเนต	kʰ aː . b ɔː . n eː t 1
คาร์บูเรเตอร์	kʰ aː . b uː . r eː . t ɤː 2
คาร์โบไฮเดรต	kʰ aː . b oː . h a j . d r eː t̚ 1
คาว	kʰ aː w
คาวบอย	kʰ aː w . b ɔː j
คาสิโน	kʰ aː . s i 1 . n oː
คาหนังคาเขา	kʰ aː . n a ŋ 4 . kʰ aː . kʰ a w 4
คาเฟ่	kʰ aː . f eː 2
คาแรคเตอร์	kʰ aː . r ɛː k 2 . t ɤː 2
คำ	kʰ a m
คำกริยา	kʰ a m . k r i 1 . j aː
คำขยาย	kʰ a m . kʰ a 1 . j aː j 4
คำขวัญ	kʰ a m . kʰ w a n 4
คำตอบ	kʰ a m . t ɔː p̚ 1
คำติชม	kʰ a m . t i 1 . t͡ɕʰ o m
คำถาม	kʰ a m . tʰ aː m 4
คำทับศัพท์	kʰ a m . tʰ a p̚ 3 . s a p̚ 1
คำนวณ	kʰ a m . n u a̯ n
คำนาม	kʰ a m . n aː m
คำนำ	kʰ a m . n a m
คำนิยาม	kʰ a m . n i 3 . j aː m
คำนึง	kʰ a m . n ɯ ŋ
คำนึงถึง	kʰ a m . n ɯ ŋ . tʰ ɯ ŋ 4
คำบุพบท	kʰ a m . b u p 1 . pʰ a 3 . b o t 1
คำประสม	kʰ a m . p r a 1 . s o m 4
คำปรึกษา	kʰ a m . p r ɯ k 1 . s aː 4
คำพังเพย	kʰ a m . pʰ a ŋ . pʰ ɤː j
คำพิพากษา	kʰ a m . pʰ i 3 . pʰ aː k̚ 2 . s aː 4
คำพ้องรูป	kʰ a m . pʰ ɔː ŋ 3 . r uː p̚ 2
คำพ้องเสียง	kʰ a m . pʰ ɔː ŋ 3 . s i a̯ ŋ 4
คำฟ้อง	kʰ a m . f ɔː ŋ 3
คำรบ	kʰ a m . r o p̚ 3
คำร้อง	kʰ a m . r ɔː ŋ 3
คำวินิจฉัย	kʰ a m . w i 3 . n i t̚ 3 . t͡ɕʰ a j 4
คำศัพท์	kʰ a m . s a p̚ 1
คำสมาส	kʰ a m . s a 1 . m aː t 1
คำสันธาน	kʰ a m . s a n 4 . tʰ eː . h a 1
คำสั่ง	kʰ a m . s a ŋ 1
คำอธิบาย	kʰ a m . ʔ a 1 . tʰ i 3 . b aː j
คำเชื่อม	kʰ a m . t͡ɕʰ ɯ a̯ m 2
คำเดี่ยว	kʰ a m . d iː a w 1
คำเตือน	kʰ a m . t ɯ a̯ n
คำเป็น	kʰ a m . p e n
คำแนะนำ	kʰ a m . n ɛ 3 . n a m
คำแปล	kʰ a m . p l ɛː
คำแหง	kʰ a m . h ɛː ŋ 4
คำใต้	kʰ a m . t aː j 2
คำให้การ	kʰ a m . h a j 2 . k aː n
คิง	kʰ i ŋ
คิด	kʰ i t̚ 3
คิดค้น	kʰ i t̚ 3 . kʰ o n 3
คิดถึง	kʰ i t̚ 3 . tʰ ɯ ŋ 4
คิดผิด	kʰ i t 3 . pʰ i t 1
คิดสั้น	kʰ i t̚ 3 . s a n 2
คิดเงิน	kʰ i t 3 . ŋ ɤ n
คิดเห็น	kʰ i t̚ 3 . h e n 4
คิมหันต์	kʰ i m . h a n 4
คิริ	kʰ i 3 . r i ʔ 3
คิริบาส	kʰ i 3 . r i 3 . b aː s 3
คิรี	kʰ i 3 . r iː
คิว	kʰ i w
คิวบา	kʰ i w . b aː
คิ้ว	kʰ i w 3
คีต	kʰ iː t̚ 2
คีตกวี	kʰ iː . t a 1 . k a 1 . w iː
คีตะ	kʰ iː . t a ʔ 1
คีบ	kʰ iː p̚ 2
คีม	kʰ iː m
คีย์	kʰ iː
คีย์บอร์ด	kʰ iː . b ɔː t̚ 1
คีรี	kʰ iː . r iː
คีร์กีซสถาน	kʰ iː . k iː t̚ 3 . s a 1 . tʰ aː n 4
คี่	kʰ iː 2
คึก	kʰ ɯ k̚ 3
คืน	kʰ ɯː n
คืนดี	kʰ ɯː n . d iː
คืบ	kʰ ɯː p̚ 2
คืบหน้า	kʰ ɯː p̚ 2 . n aː 2
คือ	kʰ ɯː
คุ	kʰ u ʔ 3
คุก	kʰ u k̚ 3
คุกกี้	kʰ u k̚ 3 . k iː 2
คุกเข่า	kʰ u k̚ 3 . kʰ a w 1
คุง	kʰ u ŋ
คุชราต	kʰ u t̚ 3 . t͡ɕʰ a 3 . r aː t̚ 2
คุณ	kʰ u n
คุณค่า	kʰ u n . kʰ aː 2
คุณธรรม	kʰ u n . n a 3 . tʰ a m
คุณนาย	kʰ u n . n aː j
คุณประโยชน์	kʰ u n . p r a 1 . j oː t 1
คุณภาพ	kʰ u n . n a 3 . pʰ aː p̚ 2
คุณภาพต่ำ	kʰ u n . n a 3 . pʰ aː p 2 . t a m 1
คุณลักษณะ	kʰ u n . n a 3 . l a k 3 . s a 1 . n a 1
คุณศัพท์	kʰ u n . n a 3 . s a p̚ 1
คุณสมบัติ	kʰ u n . n a 3 . s o m 4 . b a t̚ 1
คุณหญิง	kʰ u n . j i ŋ 4
คุณานุประโยค	kʰ u 3 . n aː . n u 3 . p r a 1 . j oː k̚ 1
คุม	kʰ u m
คุย	kʰ u j
คุรุ	kʰ u 3 . r u ʔ 3
คุ้น	kʰ u n 3
คุ้นเคย	kʰ u n 3 . kʰ ɤː j
คุ้ม	kʰ u m 3
คุ้มกัน	kʰ u m 3 . k a n
คุ้มครอง	kʰ u m 3 . kʰ r ɔː ŋ
คุ้มค่า	kʰ u m 3 . kʰ aː 2
คุ้มภัย	kʰ u m 3 . pʰ a j
คุ้ย	kʰ u j 3
คู	kʰ uː
คูณ	kʰ uː n
คูถ	kʰ uː t̚ 2
คูหา	kʰ uː . h aː 4
คูเรียม	kʰ uː . r i a̯ m 2
คูเวต	kʰ uː . w eː t̚ 1
คู่	kʰ uː 2
คู่กรณี	kʰ uː 2 . k a 1 . r a 3 . n iː
คู่ควร	kʰ uː 2 . kʰ u a̯ n
คู่ความ	kʰ uː 2 . kʰ w aː m
คู่ผัวตัวเมีย	kʰ uː 2 . pʰ u a̯ 4 . t u a̯ . m i a̯
คู่มือ	kʰ uː 2 . m ɯː
คู่รัก	kʰ uː 2 . r a k̚ 3
คู่สมรส	kʰ uː 2 . s o m 4 . r o t̚ 3
คู่สัญญา	kʰ uː 2 . s a n 4 . j aː
คู่สาย	kʰ uː 2 . s aː j 4
คู่สายโทรศัพท์	kʰ uː 2 . s aː j 4 . tʰ oː . r a 3 . s a p 1
คู่หมั้น	kʰ uː 2 . m a n 2
คู่แข่ง	kʰ uː 2 . kʰ ɛ ŋ 1
คู่ใจ	kʰ uː 2 . t͡ɕ a j
คู้	kʰ uː 3
ค็อกเทล	kʰ ɔ k̚ 3 . tʰ eː l
ค่อน	kʰ ɔ n 2
ค่อนข้าง	kʰ ɔ n 2 . kʰ aː ŋ 2
ค่อม	kʰ ɔ m 2
ค่อย	kʰ ɔ j 2
ค่ะ	kʰ a ʔ 2
ค่า	kʰ aː 2
ค่าคงตัว	kʰ aː 2 . kʰ o ŋ . t u a̯
